item	roi	word	surprisal	retrieval
142	10	खरीदा	0.04106	123.30855296529035
142	11	था	0.30964	123.30855296529035
142	12	लोगो	1.05497	387.87022027497414
142	13	में	0.36364	145.6171059305807
142	14	काफी	0.55460	296.32032398179854
142	15	लोकप्रिय	0.42295	365.3793204471772
142	16	है	0.40091	396.3983833645252
142	17	।	0.05029	288.5618125372107
144	1	वह	0.10484	51.0
144	2	लाल	1.25690	174.30855296529043
144	3	गाड़ी	1.88265	224.30855296529043
144	4	जिसको	0.68531	123.3085529652904
144	5	पिछले	0.53506	197.78527964379384
144	6	महीने	0.50852	215.17868526501138
144	7	खरीदा	0.30024	229.8585718968219
144	8	था	0.23601	123.30855296529035
144	9	उस	1.88734	402.5230623686184
144	10	औरत	0.52024	384.1771838654545
144	11	ने	0.31349	123.30855296529035
144	12	लोगो	0.91920	614.880347335547
144	13	में	0.23579	145.6171059305807
144	14	काफी	0.64654	363.64725491287436
144	15	लोकप्रिय	0.30551	494.5973380929863
144	16	है	0.52894	521.6275476941319
144	17	।	0.08474	349.5733487350326
146	1	वह	0.10484	51.0
146	2	डाक्टर	0.88503	174.30855296529043
146	3	जिसने	0.05763	51.00000000000003
146	4	दवाईयां	0.58196	51.0
146	5	कल	0.60546	51.0
146	6	शाम	0.68016	51.0
146	7	फेकीं	0.34061	910.8207512500302
146	8	थीं	0.00432	123.30855296529035
146	9	बहुत	0.33793	197.78527964379373
146	10	होशियार	0.33202	215.17868526501138
146	11	है	0.51666	308.7171437936438
146	12	।	0.02584	247.07922868292553
148	1	वह	0.10484	51.0
148	2	डाक्टर	0.88503	174.30855296529043
148	3	जिसने	0.05763	51.00000000000003
148	4	कल	0.52839	51.0
148	5	शाम	0.67365	51.0
148	6	फेकीं	0.28046	717.5967190957491
148	7	थीं	0.00432	123.30855296529035
148	8	दवाईयां	0.58460	338.14111857517537
148	9	बहुत	0.58723	225.08463517553196
148	10	होशियार	0.33929	238.66395369032534
148	11	है	0.51666	351.1391014086671
148	12	।	0.02584	266.93284056757193
150	1	वह	0.10484	51.0
150	2	दवाईयां	0.88503	174.30855296529043
150	3	जिनको	0.05763	51.00000000000003
150	4	उस	0.08714	51.0
150	5	डाक्टर	1.15604	196.6171059305808
150	6	ने	0.15816	123.30855296529046
150	7	कल	0.57673	101.0
150	8	शाम	0.60904	51.0
150	9	फेका	0.33331	962.9599736336658
150	10	था	0.00403	123.30855296529035
150	11	खराब	0.25325	197.78527964379396
150	12	हो	0.10471	279.35737053002276
150	13	गईं	0.19881	145.6171059305807
150	14	थीं	0.21346	298.1699580311133
150	15	।	0.51307	308.99746398284924
152	1	वह	0.10484	51.0
152	2	दवाईयां	0.88503	174.30855296529043
152	3	जिनको	0.05763	51.00000000000003
152	4	कल	0.52839	51.0
152	5	शाम	0.67365	51.0
152	6	फेका	0.28046	717.5967190957491
152	7	था	0.00403	123.30855296529035
152	8	उस	0.76705	101.0
152	9	डाक्टर	0.60176	560.8380650761621
152	10	ने	0.31225	123.30855296529035
152	11	खराब	0.59070	302.67814287344936
152	12	हो	0.11963	377.3108050196224
152	13	गईं	0.19881	145.6171059305807
152	14	थीं	0.21346	298.1699580311133
152	15	।	0.51307	346.9607800477229
154	1	वह	0.10484	51.0
154	2	इंजीनियर	0.88503	174.30855296529043
154	3	जिसने	0.05763	51.00000000000003
154	4	वह	0.10271	51.0
154	5	बिल्डिंग	1.23752	196.6171059305808
154	6	बहुत	0.33150	51.0
154	7	धीरे-धीरे	1.16845	51.0
154	8	बनायी	0.35418	932.5571684265944
154	9	थी	0.00417	123.30855296529035
154	10	मरे	0.02642	244.57055928758768
154	11	दोस्त	0.99303	353.9261475545902
154	12	की	0.45204	123.30855296529035
154	13	कंपनी	0.74477	595.3671985090732
154	14	में	0.23554	145.6171059305807
154	15	काम	0.93378	851.9812680441555
154	16	करता	0.25001	623.2214465897728
154	17	है	0.13419	145.6171059305807
154	18	।	0.48259	382.0178290351205
156	1	वह	0.10484	51.0
156	2	इंजीनियर	0.88503	174.30855296529043
156	3	जिसने	0.05763	51.00000000000003
156	4	बहुत	0.33867	51.0
156	5	धीरे-धीरे	1.15755	51.0
156	6	बनायी	0.29902	717.5967190957491
156	7	थी	0.00417	123.30855296529035
156	8	वह	0.87408	101.0
156	9	बिल्डिंग	0.58619	374.7967344714443
156	10	मरे	0.24425	316.3095666054676
156	11	दोस्त	1.03429	449.7741841611182
156	12	की	0.45204	123.30855296529035
156	13	कंपनी	0.74477	706.9431211897263
156	14	में	0.23554	145.6171059305807
156	15	काम	0.93378	980.7140755312294
156	16	करता	0.25001	699.2726045455311
156	17	है	0.13419	145.6171059305807
156	18	।	0.48259	406.262972409907
158	1	हमारी	0.04827	51.0
158	2	बिल्डिंग	0.71962	51.0
158	3	जिसको	0.13680	51.0
158	4	उस	0.08714	51.0
158	5	इंजीनियर	1.15604	196.6171059305808
158	6	ने	0.15816	123.30855296529046
158	7	बहुत	0.34020	101.0
158	8	धीरे-धीरे	1.05818	51.0
158	9	बनाया	0.39232	1186.4634272879441
158	10	था	0.00392	123.30855296529035
158	11	बहुत	0.91727	197.78527964379373
158	12	सुनसान	0.64511	343.5360557950339
158	13	इलाके	0.90835	496.7448689261455
158	14	में	0.26075	145.6171059305807
158	15	है	0.97857	249.11330535407524
158	16	।	0.19750	330.0673672979701
160	1	हमारी	0.04827	51.0
160	2	बिल्डिंग	0.71962	51.0
160	3	जिसको	0.13680	51.0
160	4	बहुत	0.33867	51.0
160	5	धीरे-धीरे	1.15755	51.0
160	6	बनाया	0.33958	910.8207512500303
160	7	था	0.00392	123.30855296529035
160	8	उस	0.76284	101.0
160	9	इंजीनियर	0.60370	374.7967344714443
160	10	ने	0.31225	123.30855296529035
160	11	बहुत	1.30657	293.3201173025941
160	12	सुनसान	0.65810	464.1716415406813
160	13	इलाके	0.90835	647.8202316321967
160	14	में	0.26075	145.6171059305807
160	15	है	0.97857	249.11330535407524
160	16	।	0.19750	362.51871577800466
162	1	वह	0.10484	51.0
162	2	लड़की	0.88503	174.30855296529043
162	3	जिसने	0.05763	51.00000000000003
162	4	सारी	0.15525	51.0
162	5	फाइलें	1.75840	395.92912833426476
162	6	पिछले	0.49589	51.0
162	7	हफते	0.21396	565.3971896475597
162	8	शाम	0.59678	167.92565889587127
162	9	के	0.39596	123.30855296529035
162	10	समय	0.65977	244.57055928758768
162	11	उठायीं	0.14537	364.7317713203561
162	12	थीं	0.21918	123.30855296529035
162	13	बहुत	0.84367	308.07217306684424
162	14	अच्छा	0.23155	387.49767019929277
162	15	गाना	0.69885	684.1280087956211
162	16	गाती	0.23752	619.9988838884119
162	17	है	0.15596	145.6171059305807
162	18	।	0.42392	380.9972002027798
164	1	वह	0.10484	51.0
164	2	लड़की	0.88503	174.30855296529043
164	3	जिसने	0.05763	51.00000000000003
164	4	पिछले	0.50690	51.0
164	5	हफते	0.20993	537.5364587679538
164	6	शाम	0.59678	145.6171059305808
164	7	के	0.39596	123.30855296529046
164	8	समय	0.65977	244.57055928758768
164	9	उठायीं	0.14537	362.0506808976336
164	10	थीं	0.21918	123.30855296529035
164	11	सारी	1.33839	306.9273084375418
164	12	फाइलें	0.66075	502.49656589190727
164	13	बहुत	0.66217	287.4963530271125
164	14	अच्छा	0.23940	443.8256826448246
164	15	गाना	0.69885	793.0926899659421
164	16	गाती	0.23752	700.1466841934789
164	17	है	0.15596	145.6171059305807
164	18	।	0.42392	406.5431795563418
166	1	वह	0.10484	51.0
166	2	फाइलें	0.88503	174.30855296529043
166	3	जिनको	0.05763	51.00000000000003
166	4	उस	0.08714	51.0
166	5	लड़की	1.15604	196.6171059305808
166	6	ने	0.15816	123.30855296529046
166	7	पिछले	0.48400	101.0
166	8	हफते	0.25869	779.8074791568455
166	9	शाम	0.59678	167.92565889587127
166	10	के	0.39596	145.61710593058092
166	11	समय	0.65977	298.1699580311131
166	12	उठाया	0.14537	373.54278511346774
166	13	था	0.21276	123.30855296529035
166	14	दो	1.08436	311.8655058845902
166	15	साल	0.67869	638.3850797978894
166	16	से	0.26849	190.23421186116184
166	17	एक	0.89666	507.07393704304695
166	18	जगह	0.68524	985.8736808552685
166	19	पर	0.33077	212.54276482645218
166	20	सड़	0.24879	801.4718758908348
166	21	रहीं	0.21243	145.6171059305807
166	22	थीं	0.23555	298.1699580311133
166	23	।	0.46225	429.50494251358396
168	1	वह	0.10484	51.0
168	2	फाइलें	0.88503	174.30855296529043
168	3	जिनको	0.05763	51.00000000000003
168	4	पिछले	0.50690	51.0
168	5	हफते	0.20993	537.5364587679538
168	6	शाम	0.59678	145.6171059305808
168	7	के	0.39596	123.30855296529046
168	8	समय	0.65977	244.57055928758768
168	9	उठाया	0.14537	362.0506808976336
168	10	था	0.21276	123.30855296529035
168	11	उस	1.44894	151.0
168	12	लड़की	0.61625	615.642206232425
168	13	ने	0.31225	167.92565889587104
168	14	दो	0.89464	343.6196197412901
168	15	साल	0.69327	760.3350357399445
168	16	से	0.26849	190.23421186116184
168	17	एक	0.89666	564.1495250198395
168	18	जगह	0.68524	1125.5075923384766
168	19	पर	0.33077	212.54276482645218
168	20	सड़	0.24879	882.0169535880941
168	21	रहीं	0.21243	145.6171059305807
168	22	थीं	0.23555	298.1699580311133
168	23	।	0.46225	454.9076862694501
170	1	वह	0.10484	51.0
170	2	हलवाई	0.88503	174.30855296529043
170	3	जिसने	0.05763	51.00000000000003
170	4	कढाई	0.51819	51.0
170	5	बड़ी	2.32016	395.92912833426476
170	6	सावधानी	1.13280	196.6171059305808
170	7	से	0.12386	123.30855296529035
170	8	पकड़ी	0.16901	501.80761474223004
170	9	थी	0.00474	123.30855296529035
170	10	इस	0.83662	101.0
170	11	मोहल्ले	0.62413	466.22435038599156
170	12	में	0.23444	145.6171059305807
170	13	एक	0.97236	299.14719445957144
170	14	नई	0.40223	480.5103125057067
170	15	दुकान	0.75511	668.7345016037216
170	16	खोल	0.23684	456.1475192970247
170	17	रहा	0.21939	145.6171059305807
170	18	है	0.17978	298.1699580311133
170	19	।	0.42509	381.411933944114
172	1	वह	0.10484	51.0
172	2	हलवाई	0.88503	174.30855296529043
172	3	जिसने	0.05763	51.00000000000003
172	4	बड़ी	0.51819	51.0
172	5	सावधानी	1.79524	395.92912833426476
172	6	से	0.12386	123.30855296529046
172	7	पकड़ी	0.16901	491.9260141593554
172	8	थी	0.00474	123.30855296529035
172	9	कढाई	0.02690	244.57055928758768
172	10	इस	1.32387	101.0
172	11	मोहल्ले	0.61210	514.7020481258562
172	12	में	0.23444	145.6171059305807
172	13	एक	0.97236	312.7699174527561
172	14	नई	0.40223	396.4114344610912
172	15	दुकान	0.75511	701.2723838415855
172	16	खोल	0.23684	632.5741350914841
172	17	रहा	0.21939	145.6171059305807
172	18	है	0.17978	298.1699580311133
172	19	।	0.42509	392.72770947933986
174	1	वह	0.03664	51.0
174	2	कढाई	0.09547	224.30855296529046
174	3	जिसको	0.91186	145.6171059305808
174	4	उस	0.98728	101.0
174	5	हलवाई	0.63322	288.39836723572216
174	6	ने	0.31225	123.30855296529046
174	7	बड़ी	0.58755	289.86843445043166
174	8	सावधानी	0.66936	353.3689549920616
174	9	से	0.27463	145.61710593058092
174	10	पकड़ा	0.24341	450.7634894822229
174	11	था	0.21243	123.30855296529035
174	12	असली	0.76889	492.18652110676567
174	13	पीतल	0.65370	630.1777734107172
174	14	से	0.27463	167.92565889587104
174	15	बनी	0.24272	752.448550586103
174	16	है	0.13868	145.6171059305807
174	17	।	0.47198	407.28124575458423
176	1	वह	0.03664	51.0
176	2	कढाई	0.09547	224.30855296529046
176	3	जिसको	0.91186	145.6171059305808
176	4	बड़ी	0.40838	200.05665267703773
176	5	सावधानी	0.65840	217.02091398756863
176	6	से	0.27463	123.30855296529046
176	7	पकड़ा	0.24341	381.75065273198913
176	8	था	0.21243	123.30855296529035
176	9	उस	1.47843	151.0
176	10	हलवाई	0.59838	491.6872451935185
176	11	ने	0.31225	145.6171059305807
176	12	असली	0.59532	489.36563222438326
176	13	पीतल	0.66925	626.063341230134
176	14	से	0.27463	167.9256588958715
176	15	बनी	0.24272	748.5472546755209
176	16	है	0.13868	145.6171059305807
176	17	।	0.47198	406.0304677580207
178	1	वह	0.10484	51.0
178	2	कुली	1.59237	224.30855296529046
178	3	जिसने	0.72469	123.30855296529046
178	4	बड़ी	0.53877	197.78527964379384
178	5	अटैची	0.53633	215.17868526501138
178	6	एक	0.79291	229.8585718968219
178	7	झटके	0.53395	334.9749473234192
178	8	में	0.24006	123.30855296529035
178	9	उठा	0.30718	316.85189081311273
178	10	ली	0.23955	123.30855296529035
178	11	थी	0.24132	244.5705592875879
178	12	रात	1.22204	626.3598795668449
178	13	में	0.27939	145.6171059305807
178	14	टैक्सी	0.81333	865.9704206091938
178	15	चलाता	0.30523	528.3542616203504
178	16	है	0.15670	167.9256588958715
178	17	।	0.48720	408.0783842363171
180	1	वह	0.10484	51.0
180	2	कुली	1.59237	224.30855296529046
180	3	जिसने	0.72469	123.30855296529046
180	4	एक	0.74469	197.78527964379384
180	5	झटके	0.53198	215.17868526501138
180	6	में	0.24006	123.30855296529046
180	7	उठा	0.30718	289.9374230431097
180	8	ली	0.23955	123.30855296529035
180	9	थी	0.24132	244.57055928758768
180	10	बड़ी	0.82859	320.7038577220569
180	11	अटैची	0.53051	411.54261564685
180	12	रात	0.89038	585.6021184723272
180	13	में	0.26073	145.6171059305807
180	14	टैक्सी	0.86229	877.5784535303419
180	15	चलाता	0.30523	534.0698653003064
180	16	है	0.15670	167.9256588958715
180	17	।	0.48720	410.81849854122356
182	1	वह	0.03664	51.0
182	2	बड़ी	0.59731	51.0
182	3	अटैची	1.80058	372.1980044095982
182	4	जिसको	0.86563	51.0
182	5	उस	0.08714	51.0
182	6	कुली	1.15677	196.6171059305808
182	7	ने	0.15823	123.30855296529046
182	8	एक	0.30892	101.0
182	9	झटके	1.26090	218.92565889587138
182	10	में	0.11224	145.61710593058092
182	11	उठा	0.19739	828.0068749927814
182	12	लिया	0.31303	123.30855296529035
182	13	था	0.30350	244.5705592875879
182	14	ट्रेन	1.12962	791.6392921587617
182	15	में	0.36874	167.92565889587104
182	16	गुम	0.58920	554.0841984634208
182	17	हो	0.11212	530.9268360815931
182	18	गयी	0.26652	167.9256588958715
182	19	।	0.42380	409.31130930715335
184	1	वह	0.03664	51.0
184	2	बड़ी	0.59731	51.0
184	3	अटैची	1.80058	372.1980044095982
184	4	जिसको	0.86563	51.0
184	5	एक	0.30113	51.0
184	6	झटके	1.18441	196.6171059305808
184	7	में	0.11699	123.30855296529046
184	8	उठा	0.13971	568.5958665535985
184	9	लिया	0.31303	123.30855296529035
184	10	था	0.30350	244.57055928758768
184	11	उस	1.71111	151.0
184	12	कुली	0.60362	658.5269939829286
184	13	ने	0.41172	145.6171059305807
184	14	ट्रेन	0.91249	821.3183910229154
184	15	में	0.31580	167.9256588958715
184	16	गुम	0.65580	568.167469281565
184	17	हो	0.11212	544.7481596736961
184	18	गयी	0.26652	167.9256588958715
184	19	।	0.42380	415.94598588230565
186	1	वह	0.10484	51.0
186	2	अध्यापक	0.88503	174.30855296529043
186	3	जिसने	0.05763	51.00000000000003
186	4	किताबें	0.58196	51.0
186	5	पिछले	0.51162	51.0
186	6	साल	2.42184	799.7877517456631
186	7	गर्मियों	0.65691	51.0
186	8	में	0.10869	123.30855296529035
186	9	बेचीं	0.22958	687.6727967141887
186	10	थीं	0.00482	123.30855296529035
186	11	बरेली	0.35241	197.78527964379373
186	12	का	0.66941	145.6171059305807
186	13	रहनेवाला	0.11273	356.2776516929043
186	14	है	0.35291	167.9256588958715
186	15	।	0.46181	306.5608938345672
188	1	वह	0.10484	51.0
188	2	अध्यापक	0.88503	174.30855296529043
188	3	जिसने	0.05763	51.00000000000003
188	4	पिछले	0.50690	51.0
188	5	साल	1.78831	395.92912833426476
188	6	गर्मियों	0.65691	51.0
188	7	में	0.10869	123.30855296529046
188	8	बेचीं	0.22958	667.9971457543259
188	9	थीं	0.00482	123.30855296529035
188	10	किताबें	0.67174	338.14111857517537
188	11	बरेली	0.62692	225.08463517553196
188	12	का	0.62937	145.6171059305807
188	13	रहनेवाला	0.11940	396.896425828445
188	14	है	0.35291	167.92565889587104
188	15	।	0.46181	323.90458176841184
190	1	वह	0.10484	51.0
190	2	किताबें	0.88503	174.30855296529043
190	3	जिनको	0.05763	51.00000000000003
190	4	उस	0.08714	51.0
190	5	अध्यापक	1.15604	196.6171059305808
190	6	ने	0.15816	123.30855296529046
190	7	पिछले	0.48400	101.0
190	8	साल	2.45708	912.9640572457325
190	9	गर्मियों	0.65691	51.0
190	10	में	0.10869	145.61710593058092
190	11	बेचा	0.22958	710.6112014432181
190	12	था	0.00449	123.30855296529035
190	13	पुरानी	0.29899	244.5705592875879
190	14	हो	0.10316	286.28409836972696
190	15	रहीं	0.18920	145.6171059305807
190	16	थीं	0.21164	298.1699580311133
190	17	।	0.51119	311.39741052634827
192	1	वह	0.10484	51.0
192	2	किताबें	0.88503	174.30855296529043
192	3	जिनको	0.05763	51.00000000000003
192	4	पिछले	0.50690	51.0
192	5	साल	1.78831	395.92912833426476
192	6	गर्मियों	0.65691	51.0
192	7	में	0.10869	123.30855296529046
192	8	बेचा	0.22958	667.9971457543259
192	9	था	0.00449	123.30855296529035
192	10	उस	0.66521	101.0
192	11	अध्यापक	0.67308	560.8380650761621
192	12	ने	0.31225	145.6171059305807
192	13	पुरानी	0.63672	406.48613110106544
192	14	हो	0.11817	387.93732333645175
192	15	रहीं	0.18920	145.6171059305807
192	16	थीं	0.21164	298.1699580311133
192	17	।	0.51119	351.4623686456439
